STR_NUMBER,COMPLEX_ID,STR_NAME,INSTALL_DA,REMOVAL_DA,geometry
1,10475,B,1989-01-01,1995-06-24,POINT (-94.07964099999998 28.837304000000017)
1,10476,A,1989-01-01,2005-05-05,POINT (-93.88565599999998 28.667795000000012)
1,10477,A,1989-01-01,1994-09-28,POINT (-94.09488499999998 28.83833900000002)
1,10478,A,1989-01-01,1999-09-12,POINT (-95.56739800000003 28.574103999999977)
1,10479,A,1989-01-01,2005-04-22,POINT (-93.98371600000002 28.617038999999977)
1,10480,D,1989-01-01,2013-05-26,POINT (-94.39449100000002 28.037959)
1,10481,A-PIG,1989-01-01,2002-12-13,POINT (-94.23902500000003 28.827376000000015)
1,10482,A,1989-01-01,2005-05-10,POINT (-93.90730000000002 28.65604400000001)
1,10484,1,1989-01-01,1997-09-01,POINT (-95.59670799999998 28.557493000000022)
1,10485,A,1989-01-01,2000-04-28,POINT (-94.33332200000001 28.244238999999993)
1,10452,3,1988-01-01,1992-12-31,POINT (-94.26125400000001 29.013176999999985)
2,10452,1,1990-01-01,1992-12-31,POINT (-93.90603399999998 29.17448300000001)
3,10452,A,1990-01-01,1992-10-28,POINT (-94.26126099999999 29.013232000000016)
1,10453,A,1988-01-01,2012-01-14,POINT (-94.92765600000001 28.720402999999976)
1,10454,3,1988-01-01,1992-12-02,POINT (-93.82094799999999 29.142765999999995)
1,10455,1,1988-01-01,1997-02-19,POINT (-93.95080300000001 29.203508)
1,10456,A,1989-01-01,2006-12-18,POINT (-95.26511099999999 28.714711000000023)
1,10457,A,1988-01-01,2012-09-20,POINT (-94.39699999999999 29.18646000000001)
1,10458,2,1988-01-01,1990-12-09,POINT (-94.95460700000001 28.632439999999974)
1,10459,A,1988-01-01,1993-04-14,POINT (-93.72301399999998 29.050315000000012)
1,10460,A,1988-01-01,2002-08-16,POINT (-93.71807100000001 28.439921000000027)
1,10461,D,1987-01-01,,POINT (-96.02819 27.838765000000024)
1,10462,B,1985-01-01,2010-08-04,POINT (-95.611694 28.05344100000002)
1,10463,1,1989-01-01,2011-09-29,POINT (-94.373518590625 29.127032750000012)
1,10464,A,1988-01-01,,POINT (-95.86190599999998 28.396653000000015)
1,10465,A,1988-01-01,1993-09-29,POINT (-93.82687399999998 29.15292199999999)
1,10435,A,1987-01-01,1997-02-16,POINT (-93.83311900000001 29.156633)
1,10436,A,1988-01-01,1994-09-11,POINT (-94.30338 29.18267400000002)
1,10437,B,1988-01-01,2002-07-25,POINT (-93.616041 28.204048999999998)
1,10439,A,1988-01-01,1991-08-15,POINT (-94.17000300000001 28.39332300000001)
1,10440,A,1989-01-01,2016-09-29,POINT (-95.261799 28.732009000000005)
1,10442,1,1984-01-01,1991-09-24,POINT (-93.791091 29.295165999999995)
1,10443,3,1985-01-01,1991-09-24,POINT (-93.814683 29.298947999999996)
1,20121,D,1959-01-01,2006-05-24,POINT (-93.27552100000003 29.511757999999986)
1,20122,B,1955-01-01,1997-07-29,POINT (-93.15729499999998 29.576352999999983)
1,20123,2,1964-01-01,2008-11-16,POINT (-93.014587 29.389681999999993)
1,20124,JP,1971-01-01,1996-12-19,POINT (-93.17330900000002 29.56609500000002)
1,20125,D,1968-01-01,1997-07-07,POINT (-93.183017 29.39620000000002)
1,20126,4,1968-01-01,1980-12-31,POINT (-93.14883400000002 29.360059999999976)
1,20127,B,1961-01-01,1989-01-03,POINT (-93.177775 29.356036000000017)
1,20128,6,1971-01-01,1980-12-31,POINT (-93.16155099999997 29.351912000000027)
1,20129,C,1967-01-01,2016-09-19,POINT (-93.16530499999999 29.373402999999996)
2,20129,F,1976-01-01,2016-09-23,POINT (-93.16601500000002 29.373556000000008)
1,20130,8,1968-01-01,1979-12-31,POINT (-93.597327 29.64008000000001)
1,20131,A,1962-01-01,2022-09-13,POINT (-93.42789599999998 29.44121100000001)
1,20132,2,1968-01-01,1980-12-31,POINT (-93.16591299999999 29.38431700000001)
1,20133,1,1969-01-01,1988-12-03,POINT (-93.42494499999998 29.46631000000002)
1,10566,A,1992-09-27,1999-10-27,POINT (-94.76944200000003 28.870873000000017)
1,10567,1,1992-09-03,1998-07-28,POINT (-94.69469500000002 28.91426100000001)
1,10568,A,1992-09-18,2016-08-01,POINT (-94.90871600000003 28.96471200000002)
1,10569,A,1993-01-04,1999-09-03,POINT (-95.49867 28.583114000000023)
1,10570,2,1992-01-01,1999-09-29,POINT (-95.47496999999998 28.659314999999992)
1,10572,B,1994-12-30,,POINT (-95.965506 27.882168999999976)
1,10573,A,1992-10-12,2009-09-11,POINT (-95.340734 28.70161300000001)
1,10575,B,1993-02-04,2016-08-04,POINT (-94.91060599999997 28.957017000000008)
1,10577,A,1993-04-23,2006-11-24,POINT (-94.75638400000003 28.477851999999984)
1,10580,A,1993-08-18,1998-03-19,POINT (-94.69707799999998 28.871207000000027)
1,10583,JA,1993-09-06,1999-11-15,POINT (-94.57631900000001 29.13465500000001)
1,10586,A,1993-09-27,2013-07-25,POINT (-94.90669200000002 28.97461499999997)
1,10145,JB,1980-01-01,1985-12-31,POINT (-93.796312 29.533014999999978)
1,10159,A,1980-01-01,2009-08-06,POINT (-93.82737900000001 29.52534000000003)
2,10159,A-AUX,1981-01-01,2009-08-03,POINT (-93.82737900000001 29.52534000000003)
1,10172,B,1981-01-01,2009-09-03,POINT (-93.852596 29.519556000000023)
2,10172,L(B-7),1988-01-01,1990-12-31,POINT (-93.85262089062502 29.519741059375008)
1,10408,JC,1987-01-01,2001-10-11,POINT (-93.786495 29.494462)
1,20116,F,1966-01-01,1992-11-22,POINT (-93.09748300000001 29.278819)
1,10544,A,1991-01-01,2011-07-11,POINT (-95.436377 28.308273999999983)
4,10545,C,1992-01-28,2016-07-22,POINT (-93.65193099999999 28.10388499999999)
1,10546,A,1991-10-22,2004-09-04,POINT (-94.605794 29.09704099999999)
1,10547,A,1991-01-01,2005-08-19,POINT (-95.74537500000002 28.51485100000002)
1,10549,B,1989-01-01,2009-10-19,POINT (-94.17898100000002 28.005423000000008)
1,10550,A,1991-11-13,2003-09-24,POINT (-95.39344999999997 28.537014)
1,10552,A,1993-05-20,2003-10-17,POINT (-94.93802860937501 28.919719079687525)
1,10553,A,1991-01-01,2013-12-17,POINT (-94.04816499999998 28.103904)
1,10554,B,1991-01-01,2013-07-25,POINT (-94.06457499999999 28.071540000000027)
1,10555,5,1991-01-01,2003-09-06,POINT (-95.476945 28.630526999999972)
1,10557,A,1991-01-01,1999-09-18,POINT (-95.106558 28.80929900000001)
1,10558,A,1992-01-23,2016-10-07,POINT (-94.69573200000002 28.81712399999998)
1,10559,5,1992-03-01,1999-08-02,POINT (-94.266524 29.010942)
1,10560,1,1992-01-01,2005-03-31,POINT (-95.331676109375 28.701745109374997)
1,10561,A,1992-07-22,2015-08-12,POINT (-94.66588899999999 29.045902000000012)
1,10562,A,1992-01-01,1995-08-29,POINT (-93.58530100000002 28.269862999999987)
1,10563,A,1992-10-13,2016-07-29,POINT (-95.67837960937499 28.1938399296875)
1,10525,1,1991-01-01,2001-09-05,POINT (-95.924624 28.360771999999997)
1,10526,A,1990-01-01,2001-09-18,POINT (-95.7995224 28.435419340625003)
1,10527,A(RUE),1991-01-01,2005-05-20,POINT (-94.43863700000003 28.994124999999997)
1,10528,A,1991-01-01,2006-08-20,POINT (-94.46695699999998 29.127684999999985)
1,10529,2,1990-01-01,2001-09-13,POINT (-95.80611494062498 28.462204250000013)
1,10531,A,1992-05-16,2011-10-25,POINT (-95.379278 28.605005000000006)
1,10532,2,1991-01-01,2001-08-24,POINT (-95.44406099999998 28.620595999999978)
1,10533,1,1991-01-01,2004-12-06,POINT (-95.77432700000003 28.452437999999972)
1,10534,A,1991-01-01,2007-07-02,POINT (-94.15938599999998 29.155381999999975)
1,10535,A,1991-01-01,2010-05-29,POINT (-94.23503199999999 29.292663000000005)
1,10537,A,1991-01-01,2011-09-28,POINT (-95.38107600000001 28.544320000000027)
1,10538,A,1991-01-01,1996-04-27,POINT (-95.25176699999997 28.546716000000004)
1,10539,A,1991-01-01,2012-10-10,POINT (-95.20656194999998 28.78479137031252)
1,10540,2,1991-01-01,1995-07-02,POINT (-94.88824499999998 28.745931999999982)
1,10541,B,1991-01-01,2005-08-15,POINT (-95.34203300000001 28.62587000000002)
1,10543,A,1991-01-01,2009-06-27,POINT (-94.50810645937503 29.123599479687527)
1,10506,7,1990-01-01,1991-07-23,POINT (-95.54374999999999 28.562450000000013)
1,10507,2,1990-01-01,1993-09-24,POINT (-94.962222 28.54029300000002)
1,10508,D,1990-01-01,2010-08-13,POINT (-95.57666599999999 28.070160999999985)
1,10511,1,1990-01-01,1993-12-19,POINT (-94.79572327031252 28.826802059374984)
1,10512,A,1990-01-01,2009-09-13,POINT (-94.26817899999998 28.001499000000024)
1,10513,A,1990-01-01,1997-06-04,POINT (-95.35942499999999 28.322795999999983)
1,10514,A (REMOVED),1990-01-01,1997-10-17,POINT (-93.84802000000002 28.88030500000002)
1,10515,1,1990-01-01,2003-09-08,POINT (-95.44361500000002 28.62623000000002)
1,20872,10,1959-01-01,2000-10-01,POINT (-93.60838000000001 29.685474)
1,20873,3,1967-01-01,1980-12-31,POINT (-93.608678 29.636234)
1,20874,A,1942-01-01,2013-08-05,POINT (-93.593366 29.649835999999993)
2,20874,B,1987-01-01,2013-08-05,POINT (-93.59417300000001 29.650289999999984)
1,20875,2,1965-01-01,1981-12-31,POINT (-93.57442700000001 29.69373200000001)
1,20876,4,1960-01-01,2004-08-22,POINT (-93.60560099999998 29.69114400000001)
1,20880,6,1960-01-01,2004-08-23,POINT (-93.58409799999998 29.69163900000001)
1,20881,2,1959-01-01,,POINT (-93.59935100000001 29.69123300000001)
1,20882,1,1959-01-01,2002-12-30,POINT (-93.605951 29.69057700000002)
1,20883,1,1970-01-01,1982-12-31,POINT (-93.57015100000001 29.701413000000002)
1,20884,3,1959-01-01,1985-12-31,POINT (-93.61385999999999 29.69054399999999)
1,20889,13,1969-01-01,1985-12-31,POINT (-93.589902 29.705259000000012)
1,20890,10,1961-01-01,2018-04-23,POINT (-93.57994000000002 29.696864000000005)
1,20891,A,1960-01-01,,POINT (-93.59751399999999 29.69357500000001)
1,20935,9,1958-01-01,1980-12-31,POINT (-93.58663999999999 29.686335999999983)
1,20936,3,1968-01-01,2002-06-15,POINT (-93.56692700000002 29.696030000000007)
1,20937,12,1964-01-01,2013-05-13,POINT (-93.576753 29.688885000000028)
1,20938,11,1968-01-01,2001-07-23,POINT (-93.59229699999997 29.699716000000024)
3,20620,E,1983-01-01,,POINT (-93.73019 29.685730999999976)
1,20635,1,1969-01-01,1978-12-31,POINT (-93.62575800000002 29.351013000000023)
2,20635,1-AUX,1969-01-01,1978-12-31,POINT (-93.62576100000001 29.35115000000002)
1,20636,A,1957-01-01,2013-10-11,POINT (-93.055838 29.293836)
1,20637,B,1956-01-01,2006-05-25,POINT (-93.29704500000003 29.50783899999999)
2,20637,B-AUX1,1958-01-01,2006-05-14,POINT (-93.29710399999999 29.507937000000027)
1,20667,1,1967-01-01,2010-09-28,POINT (-93.640082 29.498775000000023)
1,20676,13,1972-01-01,2003-11-05,POINT (-93.72299400000003 29.687785350000013)
1,20735,E,1971-01-01,2017-07-09,POINT (-93.18832200000003 29.364278000000013)
2,20735,E-AUX1,1971-01-01,2016-07-31,POINT (-93.18800800000002 29.364282000000003)
1,20743,6,1967-01-01,1983-12-31,POINT (-93.601 29.644335000000012)
1,20753,7,1957-01-01,1980-12-31,POINT (-93.59351700000002 29.684016999999983)
1,20754,1,1965-01-01,1983-12-31,POINT (-93.57065599999999 29.689907000000005)
1,20756,4,1967-01-01,1977-12-31,POINT (-93.606785 29.641602999999975)
1,20757,14,1966-01-01,1983-12-31,POINT (-93.601112 29.684436000000005)
1,20758,5,1966-01-01,2013-05-09,POINT (-93.60355299999998 29.67625800000002)
1,20759,4,1970-01-01,2002-06-15,POINT (-93.57352200000003 29.696677000000022)
1,20760,12,1968-01-01,2001-07-25,POINT (-93.576686 29.701772000000005)
1,20807,7,1960-01-01,2002-12-28,POINT (-93.57743799999997 29.691610000000026)
1,20552,4,1970-01-01,1979-12-31,POINT (-93.54748000000001 29.383290999999986)
1,20553,B,1968-01-01,1999-08-30,POINT (-93.31476900000001 29.19758300000001)
1,20592,10,1966-01-01,,POINT (-93.716455 29.678151000000014)
2,20592,PROD,1966-01-01,,POINT (-93.71669100000003 29.678146000000027)
1,20593,3,1965-01-01,2004-10-21,POINT (-93.73475300000001 29.681096000000025)
2,20593,3-AUX,1965-01-01,2004-10-21,POINT (-93.73506800000001 29.681089999999983)
1,20594,4,1975-01-01,2004-10-15,POINT (-93.73056000000003 29.67526700000002)
2,20594,14,1975-01-01,2004-10-15,POINT (-93.730392 29.67547300000001)
3,20594,4-AUX,1975-01-01,2004-10-15,POINT (-93.73071700000003 29.675264000000027)
1,20595,5,1965-01-01,1991-12-01,POINT (-93.73254600000001 29.66840400000001)
1,20596,11,1969-01-01,1998-12-14,POINT (-93.724243 29.674549000000013)
1,20601,7,1965-01-01,2003-10-30,POINT (-93.739533 29.675130000000024)
2,20601,7-AUX,1965-01-01,2003-10-30,POINT (-93.739394 29.675133000000017)
1,20616,6,1965-01-01,2007-11-09,POINT (-93.71681999999998 29.685520999999994)
1,20620,A,1965-01-01,,POINT (-93.72954099999998 29.685316999999998)
2,20620,D,1972-01-01,,POINT (-93.72903600000001 29.68609600000002)
1,20209,B,1958-01-01,2014-10-11,POINT (-93.01321100000001 29.294181999999978)
2,20209,B-AUX,1978-01-01,2014-10-11,POINT (-93.01342699999998 29.294178999999986)
1,20210,E,1956-01-01,1979-12-31,POINT (-93.03769599999998 29.293901000000005)
1,20494,5,1972-01-01,2004-07-14,POINT (-93.274925 29.422888999999998)
2,20494,7,1978-01-01,2004-07-15,POINT (-93.27494999999999 29.422866999999997)
1,20495,3,1960-01-01,1980-12-31,POINT (-93.18965100000003 29.351467000000014)
1,20496,B,1972-01-01,2004-07-26,POINT (-93.25582000000003 29.423140999999987)
2,20496,A,1972-01-01,2006-09-01,POINT (-93.25582300000002 29.423280999999974)
1,20498,2,1960-01-01,2019-06-26,POINT (-93.547642 29.378246999999988)
2,20498,A,1976-01-01,2019-06-26,POINT (-93.547709 29.37799799999999)
1,20515,B,1963-01-01,1977-12-31,POINT (-93.14998800000001 29.37278900000001)
1,20516,A,1969-01-01,2007-05-31,POINT (-93.29033299999998 29.136698000000024)
1,20517,5,1970-01-01,1979-12-31,POINT (-93.54718500000001 29.372198000000026)
1,20518,10,1972-01-01,1979-12-31,POINT (-93.54135600000001 29.38027299999999)
1,20519,3,1970-01-01,1976-12-31,POINT (-93.560632 29.383155999999985)
1,20526,5,1966-01-01,1995-11-15,POINT (-93.026069 28.789590999999973)
2,20526,5,1966-01-01,1995-11-15,POINT (-93.02638100000001 28.789586999999983)
1,20117,2,1971-01-01,1979-12-31,POINT (-93.01516600000002 29.305251)
1,20118,4,1961-01-01,1980-12-31,POINT (-93.19596899999999 29.345456000000013)
1,20119,2,1966-01-01,1977-12-31,POINT (-93.26646299999999 29.499905000000012)
1,20120,3,1968-01-01,2007-11-19,POINT (-93.26475499999998 29.509143999999992)
2,21688,A,1972-01-01,1989-11-18,POINT (-93.23269900000003 29.71811200000002)
3,21688,FVA,1972-01-01,1989-11-18,POINT (-93.23332900000003 29.718102999999985)
1,21689,3,1972-01-01,1989-12-19,POINT (-93.22744499999999 29.715859000000023)
1,21690,B,1957-01-01,1984-12-31,POINT (-93.029225 29.67056500000001)
1,21691,D,1962-01-01,1984-12-31,POINT (-93.05105500000002 29.664117999999974)
1,21692,1,1960-01-01,1982-12-31,POINT (-93.38763999999998 29.653219999999976)
1,21693,13,1965-01-01,2013-05-02,POINT (-93.57954899999999 29.688851)
1,21694,1,1966-01-01,1985-12-31,POINT (-93.710351 29.686353999999994)
1,21695,2,1965-01-01,2003-10-27,POINT (-93.72540199999997 29.680587000000003)
1,21696,1,1968-01-01,1995-08-30,POINT (-93.72170899999998 29.647561999999994)
1,21697,8,1965-01-01,1991-11-25,POINT (-93.74711500000001 29.66836999999998)
1,21698,9,1965-01-01,1983-12-31,POINT (-93.71642300000002 29.66886199999999)
1,21699,A,1972-01-01,1990-08-15,POINT (-93.033433 29.606822000000022)
1,21700,G,1973-01-01,,POINT (-93.1456600796875 29.559159359374974)
2,21700,H,1984-01-01,,POINT (-93.14569599999999 29.559392000000003)
3,21700,G-AUX,1990-01-01,,POINT (-93.14585799999998 29.55898000000002)
1,21701,6,1972-01-01,2011-11-01,POINT (-93.136955 29.552277000000004)
1,21702,2,1972-01-01,2023-08-30,POINT (-93.126259 29.561878999999976)
2,21338,C-AUX1,1972-01-01,1990-12-31,POINT (-93.28288900000001 29.399655999999993)
1,21402,E,1969-01-01,2023-10-17,POINT (-93.28119900000002 29.496524000000022)
1,21439,CA,1972-01-01,2014-03-01,POINT (-93.20045699999997 29.35860200000002)
2,21439,A,1972-01-01,2001-09-27,POINT (-93.20077099999997 29.358596999999975)
3,21439,FVA,1972-01-01,2014-04-16,POINT (-93.203282 29.35856100000001)
4,21439,B-QRT,1982-01-01,2003-10-07,POINT (-93.19983400000001 29.357860000000016)
1,21440,B,1973-01-01,2001-07-21,POINT (-93.26946800000002 29.377115000000003)
2,21440,B-AUX1,1973-01-01,2001-07-21,POINT (-93.26915400000001 29.37711999999999)
3,21440,B-AUX2,1974-01-01,2001-07-21,POINT (-93.26978100000002 29.377111000000014)
1,21442,A,1971-01-01,2019-07-23,POINT (-93.16507477968747 29.421849140625)
2,21442,B,1971-01-01,2022-10-12,POINT (-93.16509200000002 29.422795000000008)
3,21442,9,1979-01-01,2019-07-23,POINT (-93.16485979062497 29.423040759375)
4,21442,C,1985-01-01,2019-07-23,POINT (-93.16511200000002 29.422676000000024)
1,21464,8,1971-01-01,1984-12-31,POINT (-93.182796 29.425626000000022)
1,21465,D,1970-01-01,2019-07-17,POINT (-93.16644100000002 29.431302000000017)
1,21466,1,1970-01-01,2005-05-03,POINT (-93.16607299999998 29.416150000000016)
1,21686,8,1961-01-01,2002-12-25,POINT (-93.58774 29.69097099999999)
1,21687,1,1972-01-01,1989-12-19,POINT (-93.22482100000002 29.72273899999999)
1,21688,2,1972-01-01,1989-12-19,POINT (-93.23301400000003 29.718107999999972)
2,21142,A-AUX1,1958-01-01,,POINT (-93.284043 29.51828999999998)
1,21217,1,1964-01-01,2008-10-09,POINT (-93.278704 29.50563699999998)
1,21218,A,1968-01-01,2005-08-06,POINT (-93.42494199999999 29.466306999999972)
1,21219,C,1956-01-01,1991-09-26,POINT (-93.15678000000003 29.563652999999988)
2,21219,C-AUX,1956-01-01,1988-12-08,POINT (-93.15645999999998 29.544823000000008)
1,21227,A,1958-01-01,2018-05-12,POINT (-93.034695 29.626434000000017)
1,21265,D,1960-01-01,1981-12-31,POINT (-93.028414 29.631193999999994)
1,21266,A,1959-01-01,1988-05-23,POINT (-93.02138100000002 29.670751999999993)
1,21267,B,1961-01-01,2009-05-19,POINT (-93.04941560937499 29.631330900000023)
1,21274,CC,1972-01-01,2016-10-06,POINT (-93.19990840937498 29.379067020312505)
1,21337,A,1972-01-01,2021-07-25,POINT (-93.25099 29.396276999999998)
2,21337,A-AUX1,1972-01-01,2021-07-27,POINT (-93.251304 29.396273000000008)
3,21337,A-AUX2,1977-01-01,,POINT (-93.25159000000002 29.39626800000002)
1,21338,C,1975-01-01,1990-07-08,POINT (-93.28320300000001 29.399652000000003)
1,20955,D,1956-01-01,1988-01-31,POINT (-93.01372500000002 29.274455999999986)
1,21010,9,1960-01-01,1985-12-31,POINT (-93.59551699999997 29.691525000000013)
1,21011,14,1970-01-01,,POINT (-93.58144399999998 29.69338399999998)
1,21012,1,1958-01-01,1983-12-31,POINT (-93.608813 29.669865000000016)
1,21013,1,1971-01-01,1979-12-31,POINT (-93.04175700000002 29.30172399999998)
1,21014,G,1966-01-01,1992-10-13,POINT (-93.138889 29.24910799999998)
1,21039,5,1973-01-01,1994-12-20,POINT (-93.34594700000002 29.68656299999998)
2,21041,A-AUX,1974-01-01,1994-12-20,POINT (-93.38323500000001 29.658736999999974)
1,21137,E,1970-01-01,2006-07-06,POINT (-93.13474200000002 29.608013000000028)
1,21138,D,1970-01-01,2023-05-31,POINT (-93.14872400000002 29.59280899999999)
2,21138,QTR,1982-01-01,2023-05-17,POINT (-93.14872400000002 29.59280899999999)
3,21138,D-AUX,1985-01-01,2023-05-08,POINT (-93.14872400000002 29.59280899999999)
4,21138,28,1986-01-01,2023-05-08,POINT (-93.148638 29.592441000000008)
1,21139,E,1961-01-01,1988-12-07,POINT (-93.12062700000001 29.609216000000004)
1,21140,4,1964-01-01,2015-08-09,POINT (-93.16938800000003 29.403481999999997)
1,21141,A,1970-01-01,1988-11-15,POINT (-93.28287799999998 29.477796000000012)
1,21142,A,1955-01-01,,POINT (-93.284358 29.51828499999999)
1,20871,2,1970-01-01,1982-12-31,POINT (-93.56104699999997 29.693374000000006)
1,22218,A,1978-01-01,2003-10-28,POINT (-93.46219000000002 28.466038000000026)
1,22221,A,1978-01-01,2018-08-15,POINT (-93.19464099999999 28.45239600000002)
1,22226,A,1979-01-01,2009-08-04,POINT (-93.21752600000002 28.320043999999996)
2,22226,A-AUX1,1979-01-01,2009-06-19,POINT (-93.217535 28.320036000000016)
2,22027,B-AUX,1978-01-01,2009-06-05,POINT (-93.02518500000002 28.800179000000014)
1,22030,G,1977-01-01,2017-07-12,POINT (-93.171377 29.358771999999988)
1,22031,A,1977-01-01,2010-09-24,POINT (-93.29414100000002 28.00344100000001)
1,22032,A,1977-01-01,2016-08-25,POINT (-93.268471690625 29.305281170312526)
1,22033,A,1977-01-01,1994-11-20,POINT (-93.34134699999998 28.345664999999997)
1,22035,A,1977-01-01,1996-11-05,POINT (-93.311332 28.25022899999999)
1,22037,16D,1977-01-01,2003-11-03,POINT (-93.72233599999998 29.68357500000002)
1,22047,A,1977-01-01,2001-03-10,POINT (-93.42737 29.070753000000025)
